student_id,date_registered,total_minutes_watched,num_paid_days,buckets
258800,2022-01-01,531.02,365 days,"(480.0, 1000.0]"
258803,2022-01-01,619.64,365 days,"(480.0, 1000.0]"
258818,2022-01-01,1392.0999999999997,365 days,"(1000.0, 2000.0]"
258822,2022-01-01,382.31000000000006,31 days,"(240.0, 480.0]"
258832,2022-01-01,227.53000000000003,31 days,"(120.0, 240.0]"
258862,2022-01-01,639.3999999999999,365 days,"(480.0, 1000.0]"
258865,2022-01-01,318.37999999999994,365 days,"(240.0, 480.0]"
258878,2022-01-01,133.76,365 days,"(120.0, 240.0]"
258883,2022-01-01,30.0,365 days,"(0.0, 30.0]"
258908,2022-01-01,558.62,31 days,"(480.0, 1000.0]"
258913,2022-01-02,1462.8500000000001,369 days,"(1000.0, 2000.0]"
258916,2022-01-02,537.8399999999999,365 days,"(480.0, 1000.0]"
258922,2022-01-02,194.92999999999998,365 days,"(120.0, 240.0]"
258930,2022-01-02,171.10999999999999,393 days,"(120.0, 240.0]"
258955,2022-01-02,408.46000000000004,365 days,"(240.0, 480.0]"
258956,2022-01-02,716.6700000000001,120 days,"(480.0, 1000.0]"
258971,2022-01-02,242.52999999999997,31 days,"(240.0, 480.0]"
258980,2022-01-02,338.46999999999997,365 days,"(240.0, 480.0]"
258984,2022-01-02,434.65000000000003,365 days,"(240.0, 480.0]"
259011,2022-01-02,809.57,36 days,"(480.0, 1000.0]"
259026,2022-01-02,544.5899999999999,151 days,"(480.0, 1000.0]"
259028,2022-01-02,118.64,31 days,"(60.0, 120.0]"
259039,2022-01-02,402.1499999999999,151 days,"(240.0, 480.0]"
259054,2022-01-03,69.39,365 days,"(60.0, 120.0]"
259070,2022-01-03,714.9499999999999,365 days,"(480.0, 1000.0]"
259106,2022-01-03,2861.73,365 days,"(2000.0, 3000.0]"
259155,2022-01-03,377.79,28 days,"(240.0, 480.0]"
259171,2022-01-04,222.8,90 days,"(120.0, 240.0]"
259174,2022-01-04,4922.01,365 days,"(4000.0, 6000.0]"
259190,2022-01-04,11.4,365 days,"(0.0, 30.0]"
259209,2022-01-04,245.20000000000002,365 days,"(240.0, 480.0]"
259258,2022-01-04,1400.1599999999996,638 days,"(1000.0, 2000.0]"
259260,2022-01-04,69.49000000000001,365 days,"(60.0, 120.0]"
259261,2022-01-04,16.6,20 days,"(0.0, 30.0]"
259262,2022-01-04,992.82,365 days,"(480.0, 1000.0]"
259268,2022-01-04,1393.56,31 days,"(1000.0, 2000.0]"
259273,2022-01-04,27.630000000000003,31 days,"(0.0, 30.0]"
259283,2022-01-04,1727.2700000000002,424 days,"(1000.0, 2000.0]"
259300,2022-01-05,371.98,365 days,"(240.0, 480.0]"
259305,2022-01-05,571.1300000000001,59 days,"(480.0, 1000.0]"
259361,2022-01-05,204.0,365 days,"(120.0, 240.0]"
259398,2022-01-05,357.93999999999994,19 days,"(240.0, 480.0]"
259408,2022-01-05,484.88,90 days,"(480.0, 1000.0]"
259429,2022-01-06,1338.53,365 days,"(1000.0, 2000.0]"
259437,2022-01-06,79.81,365 days,"(60.0, 120.0]"
259447,2022-01-06,199.82999999999998,365 days,"(120.0, 240.0]"
259464,2022-01-06,26.83,31 days,"(0.0, 30.0]"
259473,2022-01-06,105.13,365 days,"(60.0, 120.0]"
259474,2022-01-06,119.18,31 days,"(60.0, 120.0]"
259476,2022-01-06,85.56,31 days,"(60.0, 120.0]"
259482,2022-01-06,429.0400000000001,8 days,"(240.0, 480.0]"
259483,2022-01-06,97.96000000000001,365 days,"(60.0, 120.0]"
259486,2022-01-06,35.550000000000004,365 days,"(30.0, 60.0]"
259491,2022-01-06,105.68,365 days,"(60.0, 120.0]"
259494,2022-01-06,918.3699999999999,365 days,"(480.0, 1000.0]"
259504,2022-01-06,2891.9700000000003,396 days,"(2000.0, 3000.0]"
259506,2022-01-06,522.0500000000001,365 days,"(480.0, 1000.0]"
259510,2022-01-06,173.98,59 days,"(120.0, 240.0]"
259523,2022-01-06,223.05999999999995,365 days,"(120.0, 240.0]"
259524,2022-01-06,2827.1100000000006,365 days,"(2000.0, 3000.0]"
259533,2022-01-06,1172.6600000000003,365 days,"(1000.0, 2000.0]"
259534,2022-01-06,10.42,90 days,"(0.0, 30.0]"
259549,2022-01-07,633.57,365 days,"(480.0, 1000.0]"
259614,2022-01-07,76.34999999999998,365 days,"(60.0, 120.0]"
259635,2022-01-07,42.22,365 days,"(30.0, 60.0]"
259657,2022-01-07,4411.72,365 days,"(4000.0, 6000.0]"
259664,2022-01-08,201.42000000000002,365 days,"(120.0, 240.0]"
259684,2022-01-08,188.81999999999996,365 days,"(120.0, 240.0]"
259689,2022-01-08,14.58,59 days,"(0.0, 30.0]"
259702,2022-01-08,995.3700000000001,304 days,"(480.0, 1000.0]"
259727,2022-01-08,489.00999999999993,365 days,"(480.0, 1000.0]"
259731,2022-01-08,149.64,59 days,"(120.0, 240.0]"
259756,2022-01-08,171.58,26 days,"(120.0, 240.0]"
259767,2022-01-09,3822.85,365 days,"(3000.0, 4000.0]"
259777,2022-01-09,442.17999999999995,396 days,"(240.0, 480.0]"
259781,2022-01-09,229.26000000000002,365 days,"(120.0, 240.0]"
259834,2022-01-09,38.98,365 days,"(30.0, 60.0]"
259846,2022-01-09,399.32,365 days,"(240.0, 480.0]"
259860,2022-01-09,3537.4800000000005,516 days,"(3000.0, 4000.0]"
259862,2022-01-09,6.57,365 days,"(0.0, 30.0]"
259865,2022-01-10,1075.75,59 days,"(1000.0, 2000.0]"
259870,2022-01-10,1986.2399999999998,365 days,"(1000.0, 2000.0]"
259884,2022-01-10,1222.63,426 days,"(1000.0, 2000.0]"
259938,2022-01-10,842.0700000000002,59 days,"(480.0, 1000.0]"
259952,2022-01-10,542.63,365 days,"(480.0, 1000.0]"
259953,2022-01-10,997.8399999999999,365 days,"(480.0, 1000.0]"
259959,2022-01-10,1003.83,365 days,"(1000.0, 2000.0]"
259965,2022-01-10,230.81,304 days,"(120.0, 240.0]"
259969,2022-01-10,142.59,365 days,"(120.0, 240.0]"
259973,2022-01-11,46.44,31 days,"(30.0, 60.0]"
259996,2022-01-11,1430.9799999999998,243 days,"(1000.0, 2000.0]"
260024,2022-01-11,320.04999999999995,365 days,"(240.0, 480.0]"
260029,2022-01-11,395.02000000000004,365 days,"(240.0, 480.0]"
260033,2022-01-11,136.37999999999997,365 days,"(120.0, 240.0]"
260042,2022-01-11,2857.6500000000005,365 days,"(2000.0, 3000.0]"
260062,2022-01-11,126.22999999999999,8 days,"(120.0, 240.0]"
260111,2022-01-12,1556.9099999999999,365 days,"(1000.0, 2000.0]"
260126,2022-01-12,1714.7900000000002,365 days,"(1000.0, 2000.0]"
260132,2022-01-12,1145.0099999999998,365 days,"(1000.0, 2000.0]"
260164,2022-01-12,477.32,181 days,"(240.0, 480.0]"
260168,2022-01-12,2027.9899999999998,365 days,"(2000.0, 3000.0]"
260173,2022-01-12,3948.0200000000004,365 days,"(3000.0, 4000.0]"
260176,2022-01-12,29.8,365 days,"(0.0, 30.0]"
260180,2022-01-12,48.83,151 days,"(30.0, 60.0]"
260181,2022-01-12,267.52000000000004,365 days,"(240.0, 480.0]"
260192,2022-01-12,573.06,365 days,"(480.0, 1000.0]"
260211,2022-01-13,573.4300000000001,59 days,"(480.0, 1000.0]"
260216,2022-01-13,66.99,365 days,"(60.0, 120.0]"
260217,2022-01-13,116.5,365 days,"(60.0, 120.0]"
260265,2022-01-13,173.18,6 days,"(120.0, 240.0]"
260291,2022-01-13,338.78000000000003,365 days,"(240.0, 480.0]"
260321,2022-01-13,873.6299999999999,365 days,"(480.0, 1000.0]"
260324,2022-01-13,416.36,31 days,"(240.0, 480.0]"
260329,2022-01-13,422.39,365 days,"(240.0, 480.0]"
260334,2022-01-14,26.160000000000004,365 days,"(0.0, 30.0]"
260335,2022-01-14,261.95,365 days,"(240.0, 480.0]"
260345,2022-01-14,4639.66,365 days,"(4000.0, 6000.0]"
260354,2022-01-14,199.12,59 days,"(120.0, 240.0]"
260356,2022-01-14,1010.6200000000001,424 days,"(1000.0, 2000.0]"
260423,2022-01-14,253.88000000000002,365 days,"(240.0, 480.0]"
260465,2022-01-14,3724.39,304 days,"(3000.0, 4000.0]"
260477,2022-01-14,775.2500000000001,25 days,"(480.0, 1000.0]"
260483,2022-01-15,3.08,365 days,"(0.0, 30.0]"
260486,2022-01-15,2027.6599999999996,365 days,"(2000.0, 3000.0]"
260494,2022-01-15,360.68,31 days,"(240.0, 480.0]"
260549,2022-01-15,1013.7000000000002,365 days,"(1000.0, 2000.0]"
260572,2022-01-15,1521.87,365 days,"(1000.0, 2000.0]"
260578,2022-01-15,311.12,365 days,"(240.0, 480.0]"
260593,2022-01-16,2245.2599999999998,365 days,"(2000.0, 3000.0]"
260608,2022-01-16,3036.52,365 days,"(3000.0, 4000.0]"
260616,2022-01-16,1315.3000000000002,365 days,"(1000.0, 2000.0]"
260646,2022-01-16,1279.26,577 days,"(1000.0, 2000.0]"
260649,2022-01-16,2422.9400000000005,365 days,"(2000.0, 3000.0]"
260664,2022-01-16,547.82,365 days,"(480.0, 1000.0]"
260684,2022-01-16,830.05,365 days,"(480.0, 1000.0]"
260698,2022-01-16,34.449999999999996,365 days,"(30.0, 60.0]"
260702,2022-01-17,42.5,365 days,"(30.0, 60.0]"
260707,2022-01-17,166.6,365 days,"(120.0, 240.0]"
260715,2022-01-17,491.61000000000007,21 days,"(480.0, 1000.0]"
260742,2022-01-17,194.51,59 days,"(120.0, 240.0]"
260754,2022-01-17,4308.6,365 days,"(4000.0, 6000.0]"
260774,2022-01-17,313.03,28 days,"(240.0, 480.0]"
260787,2022-01-17,153.61,365 days,"(120.0, 240.0]"
260792,2022-01-17,729.6800000000001,21 days,"(480.0, 1000.0]"
260809,2022-01-17,143.38,365 days,"(120.0, 240.0]"
260813,2022-01-17,1184.5,365 days,"(1000.0, 2000.0]"
260815,2022-01-17,677.26,365 days,"(480.0, 1000.0]"
260829,2022-01-18,689.7399999999999,365 days,"(480.0, 1000.0]"
260831,2022-01-18,155.27,365 days,"(120.0, 240.0]"
260833,2022-01-18,144.52999999999997,153 days,"(120.0, 240.0]"
260834,2022-01-18,170.23,365 days,"(120.0, 240.0]"
260842,2022-01-18,380.14,365 days,"(240.0, 480.0]"
260850,2022-01-18,478.11999999999995,31 days,"(240.0, 480.0]"
260855,2022-01-18,160.93,365 days,"(120.0, 240.0]"
260861,2022-01-18,748.27,365 days,"(480.0, 1000.0]"
260865,2022-01-18,611.1500000000001,365 days,"(480.0, 1000.0]"
260885,2022-01-18,738.7900000000001,59 days,"(480.0, 1000.0]"
260891,2022-01-18,467.55000000000007,365 days,"(240.0, 480.0]"
260898,2022-01-18,636.2799999999999,31 days,"(480.0, 1000.0]"
260909,2022-01-18,45.54,31 days,"(30.0, 60.0]"
260910,2022-01-19,1597.63,365 days,"(1000.0, 2000.0]"
260913,2022-01-19,61.27,31 days,"(60.0, 120.0]"
260915,2022-01-19,727.8699999999999,365 days,"(480.0, 1000.0]"
260916,2022-01-19,523.27,365 days,"(480.0, 1000.0]"
260920,2022-01-19,799.98,365 days,"(480.0, 1000.0]"
260929,2022-01-19,340.87,365 days,"(240.0, 480.0]"
260952,2022-01-19,902.97,365 days,"(480.0, 1000.0]"
260954,2022-01-19,1539.2000000000003,365 days,"(1000.0, 2000.0]"
260964,2022-01-19,136.70999999999998,396 days,"(120.0, 240.0]"
260968,2022-01-19,1214.1599999999999,365 days,"(1000.0, 2000.0]"
260971,2022-01-19,906.7800000000001,365 days,"(480.0, 1000.0]"
260977,2022-01-19,441.26,365 days,"(240.0, 480.0]"
260980,2022-01-19,3341.0499999999993,365 days,"(3000.0, 4000.0]"
260988,2022-01-19,208.03,365 days,"(120.0, 240.0]"
260991,2022-01-19,107.60000000000001,365 days,"(60.0, 120.0]"
260998,2022-01-19,4406.57,365 days,"(4000.0, 6000.0]"
261003,2022-01-20,133.7,365 days,"(120.0, 240.0]"
261004,2022-01-20,360.16,365 days,"(240.0, 480.0]"
261019,2022-01-20,2348.14,365 days,"(2000.0, 3000.0]"
261022,2022-01-20,370.24,365 days,"(240.0, 480.0]"
261039,2022-01-20,6.68,365 days,"(0.0, 30.0]"
261059,2022-01-20,942.46,365 days,"(480.0, 1000.0]"
261061,2022-01-20,268.71000000000004,365 days,"(240.0, 480.0]"
261072,2022-01-20,528.19,365 days,"(480.0, 1000.0]"
261073,2022-01-20,2030.46,121 days,"(2000.0, 3000.0]"
261084,2022-01-20,0.0,365 days,0
261085,2022-01-20,56.24999999999999,365 days,"(30.0, 60.0]"
261086,2022-01-20,490.77,365 days,"(480.0, 1000.0]"
261104,2022-01-21,86.00999999999999,365 days,"(60.0, 120.0]"
261110,2022-01-21,279.35999999999996,365 days,"(240.0, 480.0]"
261121,2022-01-21,1959.6899999999996,365 days,"(1000.0, 2000.0]"
261132,2022-01-21,7.61,31 days,"(0.0, 30.0]"
261138,2022-01-21,118.66999999999999,365 days,"(60.0, 120.0]"
261158,2022-01-21,350.56,365 days,"(240.0, 480.0]"
261171,2022-01-21,3617.52,365 days,"(3000.0, 4000.0]"
261173,2022-01-21,392.38,365 days,"(240.0, 480.0]"
261177,2022-01-21,19.0,365 days,"(0.0, 30.0]"
261183,2022-01-21,581.6800000000001,365 days,"(480.0, 1000.0]"
261184,2022-01-21,748.1800000000001,365 days,"(480.0, 1000.0]"
261189,2022-01-21,363.8,31 days,"(240.0, 480.0]"
261200,2022-01-21,14.780000000000001,382 days,"(0.0, 30.0]"
261210,2022-01-21,20.3,365 days,"(0.0, 30.0]"
261212,2022-01-22,3080.14,181 days,"(3000.0, 4000.0]"
261217,2022-01-22,0.0,365 days,0
261227,2022-01-22,169.0,365 days,"(120.0, 240.0]"
261228,2022-01-22,420.5199999999999,90 days,"(240.0, 480.0]"
261239,2022-01-22,2055.22,365 days,"(2000.0, 3000.0]"
261241,2022-01-22,76.67,365 days,"(60.0, 120.0]"
261263,2022-01-22,2415.6900000000005,365 days,"(2000.0, 3000.0]"
261268,2022-01-22,1001.54,31 days,"(1000.0, 2000.0]"
261276,2022-01-22,0.0,365 days,0
261288,2022-01-23,524.2700000000001,365 days,"(480.0, 1000.0]"
261290,2022-01-23,0.0,19 days,0
261291,2022-01-23,151.79000000000002,365 days,"(120.0, 240.0]"
261293,2022-01-23,441.4,365 days,"(240.0, 480.0]"
261295,2022-01-23,81.57,365 days,"(60.0, 120.0]"
261323,2022-01-23,329.71999999999997,365 days,"(240.0, 480.0]"
261325,2022-01-23,366.77000000000004,31 days,"(240.0, 480.0]"
261333,2022-01-23,273.19,365 days,"(240.0, 480.0]"
261337,2022-01-23,957.45,365 days,"(480.0, 1000.0]"
261349,2022-01-23,590.65,365 days,"(480.0, 1000.0]"
261359,2022-01-23,951.02,365 days,"(480.0, 1000.0]"
261367,2022-01-23,280.84999999999997,365 days,"(240.0, 480.0]"
261374,2022-01-23,820.94,365 days,"(480.0, 1000.0]"
261389,2022-01-24,2.3499999999999996,365 days,"(0.0, 30.0]"
261390,2022-01-24,533.75,365 days,"(480.0, 1000.0]"
261391,2022-01-24,477.81999999999994,26 days,"(240.0, 480.0]"
261393,2022-01-24,2052.1099999999997,366 days,"(2000.0, 3000.0]"
261408,2022-01-24,326.56,365 days,"(240.0, 480.0]"
261412,2022-01-24,3224.16,365 days,"(3000.0, 4000.0]"
261417,2022-01-24,696.1000000000001,365 days,"(480.0, 1000.0]"
261431,2022-01-24,54.099999999999994,13 days,"(30.0, 60.0]"
261446,2022-01-24,1571.2999999999997,365 days,"(1000.0, 2000.0]"
261452,2022-01-24,619.7499999999999,365 days,"(480.0, 1000.0]"
261455,2022-01-24,265.84000000000003,31 days,"(240.0, 480.0]"
261466,2022-01-24,3560.7299999999996,211 days,"(3000.0, 4000.0]"
261483,2022-01-24,19.970000000000002,365 days,"(0.0, 30.0]"
261490,2022-01-24,135.87,365 days,"(120.0, 240.0]"
261491,2022-01-24,1913.51,304 days,"(1000.0, 2000.0]"
261495,2022-01-24,495.71999999999997,365 days,"(480.0, 1000.0]"
261510,2022-01-25,467.54999999999995,365 days,"(240.0, 480.0]"
261518,2022-01-25,260.78,35 days,"(240.0, 480.0]"
261519,2022-01-25,1214.81,365 days,"(1000.0, 2000.0]"
261522,2022-01-25,1022.67,365 days,"(1000.0, 2000.0]"
261538,2022-01-25,27.5,365 days,"(0.0, 30.0]"
261550,2022-01-25,1892.26,365 days,"(1000.0, 2000.0]"
261552,2022-01-25,460.66,365 days,"(240.0, 480.0]"
261554,2022-01-25,433.38,365 days,"(240.0, 480.0]"
261558,2022-01-25,357.84,365 days,"(240.0, 480.0]"
261565,2022-01-25,96.2,365 days,"(60.0, 120.0]"
261567,2022-01-25,1289.0500000000004,365 days,"(1000.0, 2000.0]"
261577,2022-01-25,45.449999999999996,365 days,"(30.0, 60.0]"
261582,2022-01-25,55.16,365 days,"(30.0, 60.0]"
261585,2022-01-25,461.40999999999997,31 days,"(240.0, 480.0]"
261589,2022-01-25,12.469999999999999,365 days,"(0.0, 30.0]"
261590,2022-01-25,987.1099999999999,365 days,"(480.0, 1000.0]"
261593,2022-01-25,510.38000000000005,365 days,"(480.0, 1000.0]"
261603,2022-01-26,29.560000000000002,365 days,"(0.0, 30.0]"
261607,2022-01-26,60.589999999999996,365 days,"(60.0, 120.0]"
261608,2022-01-26,286.65,273 days,"(240.0, 480.0]"
261610,2022-01-26,272.66,365 days,"(240.0, 480.0]"
261615,2022-01-26,5.3999999999999995,0 days,"(0.0, 30.0]"
261619,2022-01-26,185.48,365 days,"(120.0, 240.0]"
261621,2022-01-26,47.63,365 days,"(30.0, 60.0]"
261626,2022-01-26,334.27,365 days,"(240.0, 480.0]"
261633,2022-01-26,181.74,365 days,"(120.0, 240.0]"
261644,2022-01-26,432.28,365 days,"(240.0, 480.0]"
261647,2022-01-26,1560.1999999999998,365 days,"(1000.0, 2000.0]"
261654,2022-01-26,295.25999999999993,365 days,"(240.0, 480.0]"
261658,2022-01-26,678.1700000000001,365 days,"(480.0, 1000.0]"
261661,2022-01-26,109.27000000000001,365 days,"(60.0, 120.0]"
261662,2022-01-26,108.85000000000001,365 days,"(60.0, 120.0]"
261668,2022-01-26,2084.84,393 days,"(2000.0, 3000.0]"
261670,2022-01-26,282.87000000000006,365 days,"(240.0, 480.0]"
261674,2022-01-26,543.0200000000001,365 days,"(480.0, 1000.0]"
261679,2022-01-26,38.75000000000001,365 days,"(30.0, 60.0]"
261680,2022-01-26,740.94,365 days,"(480.0, 1000.0]"
261682,2022-01-26,6636.4400000000005,365 days,"(6000.0, 7698.46]"
261685,2022-01-26,1012.39,365 days,"(1000.0, 2000.0]"
261690,2022-01-26,576.74,365 days,"(480.0, 1000.0]"
261692,2022-01-27,256.77,365 days,"(240.0, 480.0]"
261693,2022-01-27,553.6800000000001,365 days,"(480.0, 1000.0]"
261704,2022-01-27,0.6799999999999999,365 days,"(0.0, 30.0]"
261714,2022-01-27,1343.77,365 days,"(1000.0, 2000.0]"
261716,2022-01-27,91.19,61 days,"(60.0, 120.0]"
261721,2022-01-27,568.17,365 days,"(480.0, 1000.0]"
261724,2022-01-27,392.25,424 days,"(240.0, 480.0]"
261735,2022-01-27,1157.63,365 days,"(1000.0, 2000.0]"
261736,2022-01-27,19.6,4 days,"(0.0, 30.0]"
261737,2022-01-27,1464.0700000000002,365 days,"(1000.0, 2000.0]"
261750,2022-01-27,438.44,68 days,"(240.0, 480.0]"
261753,2022-01-27,61.85999999999999,31 days,"(60.0, 120.0]"
261755,2022-01-27,74.68,365 days,"(60.0, 120.0]"
261756,2022-01-27,4716.610000000001,365 days,"(4000.0, 6000.0]"
261758,2022-01-27,52.400000000000006,365 days,"(30.0, 60.0]"
261766,2022-01-27,761.06,365 days,"(480.0, 1000.0]"
261768,2022-01-27,95.53,365 days,"(60.0, 120.0]"
261771,2022-01-27,882.2399999999999,365 days,"(480.0, 1000.0]"
261773,2022-01-27,681.3899999999999,31 days,"(480.0, 1000.0]"
261777,2022-01-27,4636.58,365 days,"(4000.0, 6000.0]"
261778,2022-01-27,3607.03,365 days,"(3000.0, 4000.0]"
261779,2022-01-27,152.59,365 days,"(120.0, 240.0]"
261782,2022-01-27,213.45000000000002,365 days,"(120.0, 240.0]"
261783,2022-01-27,172.47000000000003,365 days,"(120.0, 240.0]"
261785,2022-01-27,5365.11,365 days,"(4000.0, 6000.0]"
261787,2022-01-27,66.44,365 days,"(60.0, 120.0]"
261788,2022-01-27,115.87,56 days,"(60.0, 120.0]"
261789,2022-01-28,0.0,365 days,0
261790,2022-01-28,859.43,365 days,"(480.0, 1000.0]"
261791,2022-01-28,117.11999999999999,365 days,"(60.0, 120.0]"
261796,2022-01-28,0.0,365 days,0
261801,2022-01-28,3661.6399999999994,365 days,"(3000.0, 4000.0]"
261802,2022-01-28,3839.0999999999995,365 days,"(3000.0, 4000.0]"
261805,2022-01-28,133.17,382 days,"(120.0, 240.0]"
261808,2022-01-28,0.0,365 days,0
261809,2022-01-28,587.4399999999999,365 days,"(480.0, 1000.0]"
261810,2022-01-28,977.3499999999998,365 days,"(480.0, 1000.0]"
